I,Q
0.693623337376595,0.49639079647271
1.05014368214063,1.63974185076124
1.25092158010625,2.79362270034479
1.32043721921566,3.5854354746005903
1.29159880187717,3.69490924670011
1.19530001536494,2.9548344678557297
1.05497042780899,1.41473075669733
0.886345119100131,-0.652955406619917
0.700741169328001,-2.8089461096805
0.509120572641925,-4.55296707687991
0.32437619667752,-5.45240527008148
0.16042613372673797,-5.25954945429146
0.028354817856005,-3.985052737027
-0.068627359607732,-1.90603586517773
-0.138780832361435,0.49577641525794697
-0.201521838795999,2.65175948559297
-0.281901542486964,4.05032753952337
-0.400456500456646,4.3695525641388695
-0.561010349138377,3.56286631304709
-0.7404762595412739,1.87388338545633
-0.885065222103974,-0.22516152930518601
-0.916227120425857,-2.15640913155019
-0.747214526440101,-3.38891617117933
-0.30787628050667304,-3.5801972138344103
0.42796371381279097,-2.66846751687438
1.42036521695418,-0.890104952056096
2.55438051812827,1.2830597205265102
3.65015657663477,3.27009955705243
4.493260088326879,4.53684779548815
4.8806702568858205,4.73882120393524
4.6723938415614805,3.81230693653511
3.83522673940055,1.9891704669263899
2.46524251039015,-0.267728369837757
0.779693018711372,-2.38953434219062
-0.9234736419702461,-3.85135526637728
-2.3311546833823598,-4.30559231000103
-3.19024639078626,-3.66293287423727
-3.37247080110956,-2.10126438389509
-2.90990873932834,-0.003904597065918
-1.98903918781118,2.15154740972054
-0.902179050150725,3.91964963579925
0.03235468752508,4.99266158936737
0.559995249446535,5.25778158125892
0.563881310925608,4.79508802492402
0.10047305870034201,3.82378584965557
-0.615467955795522,2.6191673258034296
-1.27419797434695,1.4292528951543402
-1.5655272243443599,0.416800460477727
-1.2772267310197898,-0.35900870517832095
-0.367621906470624,-0.922034003953922
1.0105990818851,-1.33409788468552
2.54426669819665,-1.64692045823966
3.84289019519579,-1.87142627296981
4.54743122455136,-1.97602356785724
4.43268119453063,-1.91269059393794
3.47260414660225,-1.6578466110422798
1.84888284084061,-1.24851643313853
-0.099962584146604,-0.795646287515685
-1.9734376791022101,-0.465107237730746
-3.4191480018797598,-0.429710333814179
-4.2249800000543605,-0.80767178269804
-4.36632308923062,-1.60979538326823
-3.99572670381177,-2.71642511541042
-3.38058912844043,-3.8960852708869598
-2.81054432650182,-4.863674250084539
-2.5049992373672296,-5.36197162635431
-2.5500514352008503,-5.24107155150587
-2.88337502712696,-4.50956447061344
-3.32928864856372,-3.3394065088380698
-3.6696439472980105,-2.02091546509851
-3.7249007414401802,-0.880444690370995
-3.4174163308217897,-0.185620097842446
-2.79612717899451,-0.06741193171445099
-2.01577816959817,-0.483231184662241
-1.27972926941569,-1.23233670210902
-0.767665561839972,-2.01836035652875
-0.574116115864048,-2.53910644041953
-0.6791516808027349,-2.57569124983515
-0.9607602331587171,-2.05405207164593
-1.24348239151385,-1.0613331789954898
-1.36519483096412,0.185670476360688
-1.23785758696648,1.40788638165244
-0.880597098020873,2.34465042704247
-0.413631423693935,2.8225347099122198
-0.015566911908768001,2.792658285409
0.140488682505715,2.3282575511223897
-0.050731865203097,1.58754844529689
-0.587767174262664,0.7575013795269201
-1.3603998856764399,-0.001266773992046
-2.18482913000194,-0.590820406410602
-2.86341803988603,-0.984090493090045
-3.2480793374536,-1.2063668689321498
-3.28552510729203,-1.30095001839553
-3.0293794707605,-1.2946091045541
-2.61598594564532,-1.1772658856132199
-2.21336049461497,-0.90385169373411
-1.96169943813219,-0.41715256046163396
-1.9261104659463801,0.317926138259107
-2.07721158106559,1.2828756017523901
-2.30495324110994,2.39038912931513
-2.4592890754309398,3.49330309038052
-2.40236386525434,4.4169582566736
